% Version 1.00
%
% Ref Impedances: Z01: 50, Z02: 50
% 
%freq[Hz];re:Trc1_S11;im:Trc1_S11;
1.000000000000000E+005,-2.579879774468868E-001,8.279498703789490E-001,
2.282969432314410E+006,-9.397731815952162E-002,8.277532355859533E-001,
4.465938864628821E+006,7.130597978618473E-002,8.171583476684253E-001,
6.648908296943231E+006,2.322703525309063E-001,7.747792272073830E-001,
8.831877729257641E+006,3.164219110523310E-001,6.722153652879483E-001,
1.101484716157205E+007,4.150666398152823E-001,6.698568197907150E-001,
1.319781659388646E+007,5.599439893730658E-001,5.553540442814472E-001,
1.538078602620087E+007,6.653187184572822E-001,4.055357624409516E-001,
1.756375545851528E+007,7.389558932555682E-001,2.078254248383311E-001,
1.974672489082969E+007,7.014227306331211E-001,-7.152927371760556E-002,
2.192969432314410E+007,6.850557362975275E-001,-2.115406415649133E-001,
2.411266375545852E+007,5.573756926345936E-001,-4.313982633108698E-001,
2.629563318777292E+007,3.443669255670588E-001,-5.973370382877712E-001,
2.847860262008733E+007,9.551975733826251E-002,-6.659699136778030E-001,
3.066157205240174E+007,-1.395243925893094E-001,-6.517566986832263E-001,
3.284454148471616E+007,-3.437542875832318E-001,-5.651724008889396E-001,
3.502751091703057E+007,-4.933280232264493E-001,-4.374715038349654E-001,
3.721048034934498E+007,-5.756287149567982E-001,-3.149494206147490E-001,
3.939344978165939E+007,-6.360751624636788E-001,-1.799296699047399E-001,
4.157641921397380E+007,-6.610110104650223E-001,-4.547135129651517E-002,
4.375938864628821E+007,-6.369555445362032E-001,8.600090350793450E-002,
4.594235807860262E+007,-6.264884024295130E-001,1.649305673107331E-001,
4.812532751091703E+007,-5.824754387331410E-001,2.598325201624454E-001,
5.030829694323144E+007,-5.226611133446473E-001,3.207021004835693E-001,
5.249126637554584E+007,-4.932383700900108E-001,3.789022249599547E-001,
5.467423580786026E+007,-4.185824372404622E-001,4.421361252255600E-001,
5.685720524017467E+007,-3.509328476505571E-001,4.858064718574213E-001,
5.904017467248908E+007,-2.644151901288576E-001,5.167552994185697E-001,
6.122314410480349E+007,-1.654934532033565E-001,5.308927268921670E-001,
6.340611353711790E+007,-7.967241570561273E-002,5.208310735462901E-001,
6.558908296943231E+007,7.783348766766468E-003,5.067962792355290E-001,
6.777205240174672E+007,9.322205910172714E-002,4.626843114536203E-001,
6.995502183406113E+007,1.809866811320686E-001,3.918358028157792E-001,
7.213799126637554E+007,2.379270135249630E-001,3.183184127780114E-001,
7.432096069868995E+007,2.641336981122068E-001,2.019530690884288E-001,
7.650393013100436E+007,2.543976597021014E-001,1.027635331722237E-001,
7.868689956331877E+007,2.100949402139537E-001,1.025857507216609E-002,
8.086986899563319E+007,1.424694439989541E-001,-3.613989365188764E-002,
8.305283842794760E+007,4.563196527804144E-002,-5.332653760559645E-002,
8.523580786026201E+007,-4.643420555030145E-003,-1.006519868806688E-002,
8.741877729257642E+007,-2.295493464422826E-002,6.107634646815526E-002,
8.960174672489083E+007,3.173424204362300E-003,1.269923523618894E-001,
9.178471615720524E+007,7.595479312585941E-002,1.539861563026579E-001,
9.396768558951965E+007,1.459343065127362E-001,1.454032048864536E-001,
9.615065502183406E+007,2.065430580466501E-001,1.205356596364059E-001,
9.833362445414847E+007,2.371426123676392E-001,8.130651173470729E-002,
1.005165938864629E+008,2.710458412176446E-001,1.400200187167747E-002,
1.026995633187773E+008,2.982659764060951E-001,-2.768955047267992E-002,
1.048825327510917E+008,2.985330573445339E-001,-1.029335543841128E-001,
1.070655021834061E+008,2.740691001800985E-001,-1.834523183468315E-001,
1.092484716157205E+008,2.376959750964459E-001,-2.622853584700389E-001,
1.114314410480349E+008,1.844178381821433E-001,-3.163176348560634E-001,
1.136144104803493E+008,1.192964435979903E-001,-3.468124803457738E-001,
1.157973799126637E+008,2.824380972473948E-002,-3.806081517376245E-001,
1.179803493449782E+008,-4.100755620441460E-002,-3.869987221191950E-001,
1.201633187772926E+008,-1.236504900255253E-001,-3.625470157500532E-001,
1.223462882096070E+008,-1.933677311207600E-001,-3.341641428370732E-001,
1.245292576419214E+008,-2.572611523492527E-001,-2.888578484612744E-001,
1.267122270742358E+008,-2.912674823221871E-001,-2.418273700592595E-001,
1.288951965065502E+008,-3.335278123892947E-001,-1.733808970026063E-001,
1.310781659388646E+008,-3.768316747907238E-001,-1.063052260830844E-001,
1.332611353711790E+008,-3.896071365546951E-001,-3.788930654218674E-002,
1.354441048034934E+008,-3.776667488023745E-001,4.171128333051638E-002,
1.376270742358079E+008,-3.675558772604705E-001,1.226359984203261E-001,
1.398100436681223E+008,-3.325733438150459E-001,1.985757053786493E-001,
1.419930131004367E+008,-2.740218184381858E-001,2.542538480164970E-001,
1.441759825327511E+008,-1.898701336049251E-001,3.068519732162407E-001,
1.463589519650655E+008,-1.151924245181345E-001,3.413247680497716E-001,
1.485419213973799E+008,-4.767326861727741E-002,3.450522069855841E-001,
1.507248908296943E+008,5.522335428631806E-002,3.420422382102530E-001,
1.529078602620087E+008,1.346356408932171E-001,3.193242565200392E-001,
1.550908296943231E+008,2.129949064130585E-001,2.733533677109609E-001,
1.572737991266376E+008,2.864852552448249E-001,1.867077283894218E-001,
1.594567685589519E+008,3.443114301148255E-001,8.556035168858890E-002,
1.616397379912664E+008,3.594962465146420E-001,-1.466871262116939E-002,
1.638227074235808E+008,3.302555627031260E-001,-1.467656617542982E-001,
1.660056768558952E+008,2.780839490899351E-001,-2.646274278081096E-001,
1.681886462882096E+008,2.085311956055496E-001,-3.392563463063201E-001,
1.703716157205240E+008,8.906914806758187E-002,-4.007686178414435E-001,
1.725545851528384E+008,-3.885095241459359E-002,-4.301344670499798E-001,
1.747375545851528E+008,-1.434085172393239E-001,-4.270859641481818E-001,
1.769205240174672E+008,-2.670164635792217E-001,-3.722039458812663E-001,
1.791034934497817E+008,-3.765070317437832E-001,-2.840996731079369E-001,
1.812864628820961E+008,-4.473247537383891E-001,-1.866509710146793E-001,
1.834694323144105E+008,-4.730102250513044E-001,-6.167608104741457E-002,
1.856524017467249E+008,-4.687858244001906E-001,7.994543684321681E-002,
1.878353711790393E+008,-4.382622040239440E-001,1.845568622381004E-001,
1.900183406113537E+008,-3.799749759094637E-001,2.770044061580288E-001,
1.922013100436681E+008,-2.757442035012234E-001,3.685257607391334E-001,
1.943842794759825E+008,-1.837119267814948E-001,4.200261350251365E-001,
1.965672489082969E+008,-8.154843501195394E-002,4.417479424842299E-001,
1.987502183406113E+008,4.723687549458798E-002,4.303738922270563E-001,
2.009331877729258E+008,1.525693992678414E-001,4.009195506893752E-001,
2.031161572052402E+008,2.246807096756656E-001,3.548870046408454E-001,
2.052991266375546E+008,2.999705937755801E-001,2.824110159044565E-001,
2.074820960698690E+008,3.626371924739167E-001,1.969373219557331E-001,
2.096650655021834E+008,3.967052720984012E-001,1.284063177615999E-001,
2.118480349344978E+008,4.090666290811389E-001,1.629872993574326E-002,
2.140310043668122E+008,3.938497081094904E-001,-8.171099856477501E-002,
2.162139737991266E+008,3.702850008021232E-001,-1.496983876142609E-001,
2.183969432314410E+008,3.282029004625238E-001,-2.115868857684230E-001,
2.205799126637555E+008,2.678527719915608E-001,-2.877238165769086E-001,
2.227628820960698E+008,2.054856201340164E-001,-3.375449639167811E-001,
2.249458515283843E+008,1.375468123211253E-001,-3.582809813025126E-001,
2.271288209606987E+008,4.135142055543831E-002,-3.700702875203141E-001,
2.293117903930131E+008,-3.077586039022398E-002,-3.562208377165118E-001,
2.314947598253275E+008,-8.386910807357334E-002,-3.266151276474799E-001,
2.336777292576419E+008,-1.415855051780239E-001,-2.788209850315393E-001,
2.358606986899563E+008,-1.926956457958332E-001,-2.257465485405812E-001,
2.380436681222707E+008,-2.225592338762917E-001,-1.731678874878115E-001,
2.402266375545851E+008,-2.338372309886773E-001,-1.021315507874351E-001,
2.424096069868996E+008,-2.276003686651303E-001,-2.397216545894866E-002,
2.445925764192140E+008,-2.058889254475930E-001,2.113573939531538E-002,
2.467755458515284E+008,-1.518830602795058E-001,6.447381851433975E-002,
2.489585152838428E+008,-1.012570312971993E-001,9.629861284787288E-002,
2.511414847161572E+008,-5.582625167417259E-002,1.106956310658077E-001,
2.533244541484716E+008,1.681633254661485E-003,8.429426746598627E-002,
2.555074235807860E+008,5.622202374235976E-002,5.380110506306519E-002,
2.576903930131004E+008,8.067686782853346E-002,3.002512653401066E-002,
2.598733624454148E+008,8.345696199206658E-002,-1.603202447736440E-002,
2.620563318777292E+008,9.167168618800517E-002,-7.041632938829584E-002,
2.642393013100437E+008,8.983647622120494E-002,-9.930835376515888E-002,
2.664222707423581E+008,3.254680920954476E-002,-1.183735492531049E-001,
2.686052401746725E+008,-1.553266805045538E-002,-1.340768181129041E-001,
2.707882096069869E+008,-4.234131154428408E-002,-1.292912315140505E-001,
