% Version 1.00
%
% Ref Impedances: Z01: 50, Z02: 50
% 
%freq[Hz];db:Trc1_S11;ang:Trc1_S11;
1.000000000000000E+005,-1.264349491267326E+000,1.074398381349581E+002,
1.872695035460993E+006,-1.203808017433212E+000,1.517863740518576E+002,
3.645390070921986E+006,-6.772327325253247E-001,-1.431285996926013E+002,
5.418085106382979E+006,-6.261103465224381E-001,-5.863407922988726E+001,
7.190780141843972E+006,-1.576455659403925E+000,2.181478845991809E+000,
8.963475177304965E+006,-2.626126523937391E+000,5.035367456662789E+001,
1.073617021276596E+007,-2.250648909866889E+000,8.891271817191066E+001,
1.250886524822695E+007,-2.058311426024821E+000,1.229265255468581E+002,
1.428156028368794E+007,-1.831933896172616E+000,1.706557231467034E+002,
1.605425531914894E+007,-1.679828424955812E+000,-1.183507413792398E+002,
1.782695035460993E+007,-2.127740381614889E+000,-3.794371796472629E+001,
1.959964539007092E+007,-2.775875898371623E+000,2.209085520517054E+001,
2.137234042553192E+007,-2.803042324426832E+000,7.068661643186883E+001,
2.314503546099291E+007,-2.428250008842489E+000,1.072847251810796E+002,
2.491773049645390E+007,-2.241327613817301E+000,1.479605685187858E+002,
2.669042553191489E+007,-2.534694275379976E+000,-1.566306299884679E+002,
2.846312056737589E+007,-3.545043878304068E+000,-7.814889035034901E+001,
3.023581560283688E+007,-3.842781894490868E+000,9.211234731483501E-001,
3.200851063829787E+007,-3.355104760327752E+000,5.545208643457816E+001,
3.378120567375886E+007,-2.927586594274475E+000,9.676619313636648E+001,
3.555390070921986E+007,-2.845145339433995E+000,1.358211124028584E+002,
3.732659574468085E+007,-3.410193076484823E+000,-1.730279286705924E+002,
3.909929078014185E+007,-4.725515182677475E+000,-1.009601617327980E+002,
4.087198581560284E+007,-5.042587695527391E+000,-1.919212240960964E+001,
4.264468085106383E+007,-4.170077421054428E+000,4.349383425748337E+001,
4.441737588652483E+007,-3.853110575648290E+000,8.874192886658496E+001,
4.619007092198582E+007,-3.652958135564482E+000,1.312746709815871E+002,
4.796276595744681E+007,-4.300895579748775E+000,-1.798563773812970E+002,
4.973546099290780E+007,-5.645680564423586E+000,-1.123272315769387E+002,
5.150815602836879E+007,-6.009260314543390E+000,-3.394873288875669E+001,
